Var1,Var2,dice1,dice2,avg_dice,avg_dice_Z
10d,IFJa,0.7749077490774908,0.7544910179640718,0.7646993835207814,-0.28929894773537906
10d,IFJp,0.7749077490774908,0.7466666666666667,0.7607872078720788,-0.34096789595246035
10d,IFSa,0.7749077490774908,0.546031746031746,0.6604697475546184,-1.6658822474159223
10d,IFSp,0.7749077490774908,0.6949152542372882,0.7349115016573895,-0.6827139330790312
10d,Ig,0.7749077490774908,0.6878306878306878,0.7313692184540893,-0.7294976319301425
10d,IP0,0.7749077490774908,0.8275862068965517,0.8012469779870213,0.19339302100617675
10d,IP1,0.7749077490774908,0.835509138381201,0.8052084437293459,0.2457129541287578
10d,IP2,0.7749077490774908,0.7980769230769231,0.7864923360772069,-0.0014747194166221146
10d,IPS1,0.7749077490774908,0.8780487804878049,0.8264782647826479,0.5266280717702939
10d,LBelt,0.7749077490774908,0.5838509316770186,0.6793793403772548,-1.416139173460921
10d,LIPd,0.7749077490774908,0.4482758620689655,0.6115918055732281,-2.3114237772374366
10d,LIPv,0.7749077490774908,0.6830985915492958,0.7290031703133932,-0.7607465404246497
10d,LO1,0.7749077490774908,0.65,0.7124538745387454,-0.9793166618078781
10d,LO2,0.7749077490774908,0.6746987951807228,0.7248032721291069,-0.8162155022727379
10d,LO3,0.7749077490774908,0.784,0.7794538745387454,-0.09443320017381704
10d,MBelt,0.7749077490774908,0.54216867469879515,0.658538211888143,-1.6913924558759286
10d,MI,0.7749077490774908,0.8928571428571429,0.8338824459673169,0.6244166908338118
10d,MIP,0.7749077490774908,0.7787610619469026,0.7768344055121967,-0.12902909300748217
10d,MST,0.7749077490774908,0.6174496644295302,0.6961787067535106,-1.1942663156656959
10d,MT,0.7749077490774908,0.64,0.7074538745387454,-1.0453527410343006
10d,OFC,0.7749077490774908,0.9205882352941176,0.8477479921858042,0.8075419525541425
10d,OP1,0.7749077490774908,0.6960352422907489,0.7354714956841198,-0.6753179710959334
10d,OP2-3,0.7749077490774908,0.7543859649122807,0.7646468569948858,-0.2899926769004852
10d,OP4,0.7749077490774908,0.8571428571428571,0.816025303110174,0.38857355073944505
10d,p10p,0.7749077490774908,0.7209302325581395,0.7479189908178152,-0.5109212161320903
10d,p24,0.7749077490774908,0.8372093023255814,0.8060585257015361,0.2569401702216599
10d,p24pr,0.7749077490774908,0.7745664739884393,0.7747371115329651,-0.15672850728221008
10d,p32,0.7749077490774908,0.9,0.8374538745387454,0.6715853188526849
10d,p32pr,0.7749077490774908,0.9169675090252708,0.8459376290513808,0.7836320958794669
10d,p47r,0.7749077490774908,0.6026200873362445,0.6887639182068677,-1.292195028448352
10d,p9-46v,0.7749077490774908,0.6796116504854369,0.7272596997814639,-0.7837729320597338
10d,PBelt,0.7749077490774908,0.7153846153846154,0.7451461822310531,-0.5475422976351155
10d,PCV,0.7749077490774908,0.9512195121951219,0.8630636306363064,1.0098188953782639
10d,PeEc,0.7749077490774908,0.8581687612208259,0.8165382551491583,0.39534821903659056
10d,PEF,0.7749077490774908,0.6380368098159509,0.7064722794467209,-1.058316879287341
10d,PF,0.7749077490774908,0.8344370860927153,0.804672417585103,0.2386335411430267
10d,PFcm,0.7749077490774908,0.653968253968254,0.7144380015228724,-0.9531118684640598
10d,PFm,0.7749077490774908,0.8326530612244898,0.8037804051509903,0.22685254038902208
10d,PFop,0.7749077490774908,0.7770700636942676,0.7759889063858791,-0.14019578246575812
10d,PFt,0.7749077490774908,0.7268041237113402,0.7508559363944155,-0.4721323419760766
10d,PGi,0.7749077490774908,0.7558859975216853,0.765396873299588,-0.2800870496767995
10d,PGp,0.7749077490774908,0.9266666666666666,0.8507872078720787,0.8476815301231446
10d,PGs,0.7749077490774908,0.7976653696498055,0.7862865593636481,-0.004192456888526653
10d,PH,0.7749077490774908,0.7405541561712846,0.7577309526243877,-0.3813325186869994
10d,PHA1,0.7749077490774908,0.9181818181818182,0.8465447836296545,0.7916509174461797
10d,PHA2,0.7749077490774908,0.8992248062015504,0.8370662776395206,0.6664662429436593
10d,PHA3,0.7749077490774908,0.7414634146341463,0.7581855818558185,-0.375328132297917
10d,PHT,0.7749077490774908,0.6270627062706271,0.7009852276740589,-1.1307855564031384
10d,PI,0.7749077490774908,0.8249027237354085,0.7999052364064496,0.17567235034297374
10d,Pir,0.7749077490774908,0.8496042216358839,0.8122559853566873,0.3387913575796839
10d,PIT,0.7749077490774908,0.6129032258064516,0.6939054874419712,-1.224289213776865
